customer_id,churn,label_date,split
CUST-00749,No,2025-06-01,val
CUST-00750,No,2025-06-01,val
CUST-00751,No,2025-06-01,train
CUST-00752,Yes,2025-06-01,train
CUST-00753,Yes,2025-06-01,train
CUST-00754,No,2025-06-01,train
CUST-00755,No,2025-06-01,train
CUST-00756,No,2025-06-01,train
CUST-00757,No,2025-06-01,train
CUST-00758,Yes,2025-06-01,test
CUST-00759,No,2025-06-01,train
CUST-00760,No,2025-06-01,train
CUST-00761,No,2025-06-01,val
CUST-00762,No,2025-06-01,train
CUST-00763,Yes,2025-06-01,train
CUST-00764,No,2025-06-01,train
CUST-00765,No,2025-06-01,test
CUST-00766,No,2025-06-01,train
CUST-00767,No,2025-06-01,train
CUST-00768,No,2025-06-01,train
CUST-00769,No,2025-06-01,train
CUST-00770,No,2025-06-01,train
CUST-00771,No,2025-06-01,train
CUST-00772,No,2025-06-01,train
CUST-00773,Yes,2025-06-01,train
CUST-00774,No,2025-06-01,val
CUST-00775,Yes,2025-06-01,train
CUST-00776,No,2025-06-01,test
CUST-00777,Yes,2025-06-01,train
CUST-00778,No,2025-06-01,train
CUST-00779,No,2025-06-01,val
CUST-00780,No,2025-06-01,test
CUST-00781,No,2025-06-01,train
CUST-00782,Yes,2025-06-01,test
CUST-00783,No,2025-06-01,train
CUST-00784,No,2025-06-01,train
CUST-00785,No,2025-06-01,test
CUST-00786,Yes,2025-06-01,train
CUST-00787,Yes,2025-06-01,val
CUST-00788,No,2025-06-01,train
CUST-00789,Yes,2025-06-01,val
CUST-00790,No,2025-06-01,train
CUST-00791,No,2025-06-01,train
CUST-00792,No,2025-06-01,train
CUST-00793,No,2025-06-01,train
CUST-00794,No,2025-06-01,train
CUST-00795,No,2025-06-01,train
CUST-00796,No,2025-06-01,train
CUST-00797,No,2025-06-01,train
CUST-00798,No,2025-06-01,train
CUST-00799,Yes,2025-06-01,val
CUST-00800,No,2025-06-01,val
CUST-00801,No,2025-06-01,val
CUST-00802,No,2025-06-01,train
CUST-00803,No,2025-06-01,test
CUST-00804,No,2025-06-01,train
CUST-00805,No,2025-06-01,train
CUST-00806,No,2025-06-01,train
CUST-00807,Yes,2025-06-01,train
CUST-00808,No,2025-06-01,train
CUST-00809,No,2025-06-01,train
CUST-00810,No,2025-06-01,test
CUST-00811,No,2025-06-01,train
CUST-00812,Yes,2025-06-01,train
CUST-00813,No,2025-06-01,test
CUST-00814,No,2025-06-01,train
CUST-00815,No,2025-06-01,train
CUST-00816,No,2025-06-01,test
CUST-00817,No,2025-06-01,test
CUST-00818,Yes,2025-06-01,train
CUST-00819,No,2025-06-01,train
CUST-00820,No,2025-06-01,train
CUST-00821,No,2025-06-01,train
CUST-00822,No,2025-06-01,train
CUST-00823,No,2025-06-01,train
CUST-00824,No,2025-06-01,train
CUST-00825,No,2025-06-01,val
CUST-00826,No,2025-06-01,train
CUST-00827,No,2025-06-01,train
CUST-00828,No,2025-06-01,train
CUST-00829,No,2025-06-01,test
CUST-00830,Yes,2025-06-01,train
CUST-00831,No,2025-06-01,train
CUST-00832,No,2025-06-01,train
CUST-00833,Yes,2025-06-01,train
CUST-00834,Yes,2025-06-01,train
CUST-00835,Yes,2025-06-01,val
CUST-00836,Yes,2025-06-01,train
CUST-00837,Yes,2025-06-01,val
CUST-00838,No,2025-06-01,test
CUST-00839,Yes,2025-06-01,train
CUST-00840,Yes,2025-06-01,train
CUST-00841,No,2025-06-01,train
CUST-00842,No,2025-06-01,val
CUST-00843,No,2025-06-01,train
CUST-00844,No,2025-06-01,train
CUST-00845,No,2025-06-01,train
CUST-00846,Yes,2025-06-01,test
CUST-00847,No,2025-06-01,train
CUST-00848,No,2025-06-01,train
CUST-00849,No,2025-06-01,train
CUST-00850,No,2025-06-01,test
CUST-00851,No,2025-06-01,train
CUST-00852,No,2025-06-01,train
CUST-00853,No,2025-06-01,test
CUST-00854,Yes,2025-06-01,test
CUST-00855,Yes,2025-06-01,train
CUST-00856,Yes,2025-06-01,train
CUST-00857,No,2025-06-01,val
CUST-00858,No,2025-06-01,test
CUST-00859,No,2025-06-01,train
CUST-00860,No,2025-06-01,train
CUST-00861,Yes,2025-06-01,val
CUST-00862,No,2025-06-01,val
CUST-00863,Yes,2025-06-01,val
CUST-00864,Yes,2025-06-01,train
CUST-00865,No,2025-06-01,train
CUST-00866,No,2025-06-01,test
CUST-00867,No,2025-06-01,test
CUST-00868,No,2025-06-01,val
CUST-00869,Yes,2025-06-01,train
CUST-00870,No,2025-06-01,train
CUST-00871,No,2025-06-01,val
CUST-00872,No,2025-06-01,train
CUST-00873,No,2025-06-01,test
CUST-00874,Yes,2025-06-01,train
CUST-00875,Yes,2025-06-01,val
CUST-00876,No,2025-06-01,test
CUST-00877,Yes,2025-06-01,train
CUST-00878,Yes,2025-06-01,train
CUST-00879,Yes,2025-06-01,train
CUST-00880,No,2025-06-01,train
CUST-00881,No,2025-06-01,train
CUST-00882,Yes,2025-06-01,train
CUST-00883,Yes,2025-06-01,test
CUST-00884,Yes,2025-06-01,train
CUST-00885,No,2025-06-01,train
CUST-00886,Yes,2025-06-01,train
CUST-00887,No,2025-06-01,train
CUST-00888,Yes,2025-06-01,train
CUST-00889,Yes,2025-06-01,train
CUST-00890,Yes,2025-06-01,train
CUST-00891,No,2025-06-01,train
CUST-00892,No,2025-06-01,test
CUST-00893,Yes,2025-06-01,train
CUST-00894,Yes,2025-06-01,train
CUST-00895,Yes,2025-06-01,val
CUST-00896,No,2025-06-01,test
CUST-00897,No,2025-06-01,train
CUST-00898,No,2025-06-01,train
CUST-00899,Yes,2025-06-01,train
CUST-00900,No,2025-06-01,train
CUST-00901,No,2025-06-01,train
CUST-00902,No,2025-06-01,train
CUST-00903,Yes,2025-06-01,train
CUST-00904,No,2025-06-01,train
CUST-00905,No,2025-06-01,test
CUST-00906,No,2025-06-01,train
CUST-00907,No,2025-06-01,train
CUST-00908,No,2025-06-01,train
CUST-00909,Yes,2025-06-01,train
CUST-00910,Yes,2025-06-01,train
CUST-00911,No,2025-06-01,val
CUST-00912,No,2025-06-01,test
CUST-00913,No,2025-06-01,test
CUST-00914,No,2025-06-01,test
CUST-00915,No,2025-06-01,test
CUST-00916,No,2025-06-01,test
CUST-00917,No,2025-06-01,train
CUST-00918,Yes,2025-06-01,train
CUST-00919,No,2025-06-01,train
CUST-00920,Yes,2025-06-01,train
CUST-00921,No,2025-06-01,train
CUST-00922,No,2025-06-01,val
CUST-00923,Yes,2025-06-01,train
CUST-00924,No,2025-06-01,train
CUST-00925,Yes,2025-06-01,train
CUST-00926,No,2025-06-01,train
CUST-00927,Yes,2025-06-01,train
CUST-00928,Yes,2025-06-01,test
CUST-00929,No,2025-06-01,train
CUST-00930,Yes,2025-06-01,val
CUST-00931,Yes,2025-06-01,train
CUST-00932,No,2025-06-01,train
CUST-00933,Yes,2025-06-01,train
CUST-00934,No,2025-06-01,val
CUST-00935,No,2025-06-01,val
CUST-00936,No,2025-06-01,train
CUST-00937,Yes,2025-06-01,test
CUST-00938,No,2025-06-01,train
CUST-00939,No,2025-06-01,test
CUST-00940,No,2025-06-01,train
CUST-00941,Yes,2025-06-01,train
CUST-00942,No,2025-06-01,val
CUST-00943,No,2025-06-01,train
CUST-00944,No,2025-06-01,train
CUST-00945,Yes,2025-06-01,train
CUST-00946,Yes,2025-06-01,train
CUST-00947,Yes,2025-06-01,val
CUST-00948,No,2025-06-01,test
CUST-00949,No,2025-06-01,test
CUST-00950,No,2025-06-01,train
CUST-00951,No,2025-06-01,train
CUST-00952,No,2025-06-01,train
CUST-00953,Yes,2025-06-01,train
CUST-00954,No,2025-06-01,train
CUST-00955,No,2025-06-01,test
CUST-00956,No,2025-06-01,test
CUST-00957,No,2025-06-01,val
CUST-00958,No,2025-06-01,train
CUST-00959,Yes,2025-06-01,train
CUST-00960,No,2025-06-01,train
CUST-00961,Yes,2025-06-01,train
CUST-00962,Yes,2025-06-01,train
CUST-00963,No,2025-06-01,train
CUST-00964,No,2025-06-01,train
CUST-00965,Yes,2025-06-01,test
CUST-00966,No,2025-06-01,train
CUST-00967,Yes,2025-06-01,test
CUST-00968,Yes,2025-06-01,train
CUST-00969,No,2025-06-01,train
CUST-00970,Yes,2025-06-01,train
CUST-00971,No,2025-06-01,train
CUST-00972,No,2025-06-01,train
CUST-00973,No,2025-06-01,train
CUST-00974,Yes,2025-06-01,test
CUST-00975,No,2025-06-01,train
CUST-00976,No,2025-06-01,train
CUST-00977,No,2025-06-01,train
CUST-00978,No,2025-06-01,train
CUST-00979,No,2025-06-01,train
CUST-00980,No,2025-06-01,train
CUST-00981,No,2025-06-01,test
CUST-00982,No,2025-06-01,val
CUST-00983,No,2025-06-01,val
CUST-00984,Yes,2025-06-01,train
CUST-00985,Yes,2025-06-01,train
CUST-00986,No,2025-06-01,test
CUST-00987,No,2025-06-01,train
CUST-00988,Yes,2025-06-01,train
CUST-00989,No,2025-06-01,train
CUST-00990,Yes,2025-06-01,val
CUST-00991,No,2025-06-01,train
CUST-00992,No,2025-06-01,val
CUST-00993,No,2025-06-01,val
CUST-00994,No,2025-06-01,train
CUST-00995,No,2025-06-01,test
CUST-00996,No,2025-06-01,train
CUST-00997,No,2025-06-01,train
CUST-00998,No,2025-06-01,train
CUST-00999,No,2025-06-01,test
CUST-01000,No,2025-06-01,train
CUST-03001,Yes,2025-06-01,val
CUST-03002,Yes,2025-06-01,train
CUST-03003,No,2025-06-01,train
CUST-03004,No,2025-06-01,val
CUST-03005,No,2025-06-01,train
CUST-03006,Yes,2025-06-01,val
CUST-03007,No,2025-06-01,train
CUST-03008,No,2025-06-01,train
CUST-03009,No,2025-06-01,train
CUST-03010,No,2025-06-01,val
CUST-03011,Yes,2025-06-01,train
CUST-03012,Yes,2025-06-01,test
CUST-03013,No,2025-06-01,val
CUST-03014,Yes,2025-06-01,train
CUST-03015,No,2025-06-01,train
CUST-03016,No,2025-06-01,val
CUST-03017,No,2025-06-01,test
CUST-03018,No,2025-06-01,train
CUST-03019,No,2025-06-01,train
CUST-03020,No,2025-06-01,train
CUST-03021,No,2025-06-01,train
CUST-03022,No,2025-06-01,val
CUST-03023,Yes,2025-06-01,train
CUST-03024,No,2025-06-01,train
CUST-03025,No,2025-06-01,train
CUST-03026,Yes,2025-06-01,train
CUST-03027,No,2025-06-01,train
CUST-03028,Yes,2025-06-01,test
CUST-03029,Yes,2025-06-01,train
CUST-03030,Yes,2025-06-01,train
CUST-03031,Yes,2025-06-01,val
CUST-03032,No,2025-06-01,train
CUST-03033,Yes,2025-06-01,train
CUST-03034,Yes,2025-06-01,train
CUST-03035,Yes,2025-06-01,test
CUST-03036,Yes,2025-06-01,val
CUST-03037,No,2025-06-01,train
CUST-03038,No,2025-06-01,train
CUST-03039,No,2025-06-01,train
CUST-03040,No,2025-06-01,train
CUST-03041,No,2025-06-01,train
CUST-03042,Yes,2025-06-01,test
CUST-03043,Yes,2025-06-01,val
CUST-03044,No,2025-06-01,train
CUST-03045,Yes,2025-06-01,val
CUST-03046,No,2025-06-01,test
CUST-03047,No,2025-06-01,train
CUST-03048,Yes,2025-06-01,train
CUST-03049,No,2025-06-01,test
CUST-03050,No,2025-06-01,train
CUST-03051,Yes,2025-06-01,test
CUST-03052,No,2025-06-01,train
CUST-03053,No,2025-06-01,train
CUST-03054,No,2025-06-01,val
CUST-03055,No,2025-06-01,train
CUST-03056,No,2025-06-01,train
CUST-03057,No,2025-06-01,train
CUST-03058,No,2025-06-01,train
CUST-03059,No,2025-06-01,train
CUST-03060,No,2025-06-01,train
CUST-03061,No,2025-06-01,train
CUST-03062,Yes,2025-06-01,train
CUST-03063,Yes,2025-06-01,train
CUST-03064,No,2025-06-01,test
CUST-03065,No,2025-06-01,train
CUST-03066,Yes,2025-06-01,train
CUST-03067,No,2025-06-01,train
CUST-03068,No,2025-06-01,train
CUST-03069,Yes,2025-06-01,val
CUST-03070,Yes,2025-06-01,train
CUST-03071,Yes,2025-06-01,train
CUST-03072,No,2025-06-01,test
CUST-03073,No,2025-06-01,val
CUST-03074,No,2025-06-01,val
CUST-03075,Yes,2025-06-01,test
CUST-03076,No,2025-06-01,test
CUST-03077,No,2025-06-01,train
CUST-03078,No,2025-06-01,train
CUST-03079,Yes,2025-06-01,train
CUST-03080,No,2025-06-01,train
CUST-03081,No,2025-06-01,train
CUST-03082,Yes,2025-06-01,train
CUST-03083,No,2025-06-01,train
CUST-03084,No,2025-06-01,val
CUST-03085,No,2025-06-01,val
CUST-03086,No,2025-06-01,train
CUST-03087,No,2025-06-01,train
CUST-03088,No,2025-06-01,train
CUST-03089,No,2025-06-01,train
CUST-03090,No,2025-06-01,test
CUST-03091,Yes,2025-06-01,test
CUST-03092,Yes,2025-06-01,test
CUST-03093,Yes,2025-06-01,test
CUST-03094,No,2025-06-01,test
CUST-03095,Yes,2025-06-01,train
CUST-03096,No,2025-06-01,train
CUST-03097,Yes,2025-06-01,train
CUST-03098,Yes,2025-06-01,train
CUST-03099,No,2025-06-01,train
CUST-03100,No,2025-06-01,train
CUST-03101,Yes,2025-06-01,test
CUST-03102,No,2025-06-01,train
CUST-03103,No,2025-06-01,test
CUST-03104,No,2025-06-01,val
CUST-03105,No,2025-06-01,train
CUST-03106,No,2025-06-01,train
CUST-03107,No,2025-06-01,train
CUST-03108,No,2025-06-01,train
CUST-03109,No,2025-06-01,train
CUST-03110,Yes,2025-06-01,test
CUST-03111,No,2025-06-01,train
CUST-03112,Yes,2025-06-01,train
CUST-03113,No,2025-06-01,val
CUST-03114,No,2025-06-01,train
CUST-03115,No,2025-06-01,train
CUST-03116,Yes,2025-06-01,train
CUST-03117,Yes,2025-06-01,train
CUST-03118,No,2025-06-01,train
CUST-03119,No,2025-06-01,train
CUST-03120,No,2025-06-01,train
CUST-03121,No,2025-06-01,train
CUST-03122,No,2025-06-01,train
CUST-03123,No,2025-06-01,train
CUST-03124,No,2025-06-01,train
CUST-03125,No,2025-06-01,train
CUST-03126,Yes,2025-06-01,train
CUST-03127,No,2025-06-01,train
CUST-03128,No,2025-06-01,train
CUST-03129,Yes,2025-06-01,train
CUST-03130,Yes,2025-06-01,test
CUST-03131,No,2025-06-01,train
CUST-03132,No,2025-06-01,test
CUST-03133,No,2025-06-01,train
CUST-03134,Yes,2025-06-01,train
CUST-03135,No,2025-06-01,val
CUST-03136,Yes,2025-06-01,val
CUST-03137,Yes,2025-06-01,val
CUST-03138,No,2025-06-01,train
CUST-03139,Yes,2025-06-01,val
CUST-03140,Yes,2025-06-01,train
CUST-03141,No,2025-06-01,train
CUST-03142,No,2025-06-01,train
CUST-03143,No,2025-06-01,test
CUST-03144,No,2025-06-01,train
CUST-03145,No,2025-06-01,val
CUST-03146,No,2025-06-01,train
CUST-03147,No,2025-06-01,val
CUST-03148,Yes,2025-06-01,val
CUST-03149,No,2025-06-01,test
CUST-03150,No,2025-06-01,train
CUST-03151,No,2025-06-01,train
CUST-03152,No,2025-06-01,train
CUST-03153,No,2025-06-01,train
CUST-03154,No,2025-06-01,train
CUST-03155,No,2025-06-01,train
CUST-03156,No,2025-06-01,train
CUST-03157,No,2025-06-01,train
CUST-03158,No,2025-06-01,train
CUST-03159,Yes,2025-06-01,test
CUST-03160,Yes,2025-06-01,train
CUST-03161,No,2025-06-01,test
CUST-03162,Yes,2025-06-01,test
CUST-03163,No,2025-06-01,train
CUST-03164,No,2025-06-01,val
CUST-03165,No,2025-06-01,train
CUST-03166,No,2025-06-01,train
CUST-03167,No,2025-06-01,train
CUST-03168,Yes,2025-06-01,train
CUST-03169,No,2025-06-01,train
CUST-03170,Yes,2025-06-01,train
CUST-03171,No,2025-06-01,test
CUST-03172,No,2025-06-01,train
CUST-03173,No,2025-06-01,val
CUST-03174,No,2025-06-01,test
CUST-03175,Yes,2025-06-01,train
CUST-03176,No,2025-06-01,train
CUST-03177,Yes,2025-06-01,test
CUST-03178,Yes,2025-06-01,train
CUST-03179,No,2025-06-01,train
CUST-03180,No,2025-06-01,train
CUST-03181,No,2025-06-01,test
CUST-03182,Yes,2025-06-01,train
CUST-03183,No,2025-06-01,train
CUST-03184,Yes,2025-06-01,train
CUST-03185,No,2025-06-01,train
CUST-03186,No,2025-06-01,train
CUST-03187,No,2025-06-01,val
CUST-03188,No,2025-06-01,test
CUST-03189,No,2025-06-01,train
CUST-03190,No,2025-06-01,train
CUST-03191,No,2025-06-01,train
CUST-03192,Yes,2025-06-01,train
CUST-03193,No,2025-06-01,train
CUST-03194,Yes,2025-06-01,train
CUST-03195,No,2025-06-01,train
CUST-03196,Yes,2025-06-01,train
CUST-03197,No,2025-06-01,train
CUST-03198,Yes,2025-06-01,train
CUST-03199,No,2025-06-01,train
CUST-03200,No,2025-06-01,test
CUST-03201,No,2025-06-01,val
CUST-03202,No,2025-06-01,test
CUST-03203,No,2025-06-01,test
CUST-03204,No,2025-06-01,train
CUST-03205,No,2025-06-01,test
CUST-03206,No,2025-06-01,train
CUST-03207,No,2025-06-01,train
CUST-03208,No,2025-06-01,train
CUST-03209,No,2025-06-01,train
CUST-03210,Yes,2025-06-01,train
CUST-03211,Yes,2025-06-01,train
CUST-03212,Yes,2025-06-01,val
CUST-03213,No,2025-06-01,val
CUST-03214,No,2025-06-01,train
CUST-03215,No,2025-06-01,train
CUST-03216,No,2025-06-01,val
CUST-03217,No,2025-06-01,train
CUST-03218,Yes,2025-06-01,train
CUST-03219,No,2025-06-01,train
CUST-03220,No,2025-06-01,train
CUST-03221,No,2025-06-01,train
CUST-03222,No,2025-06-01,val
CUST-03223,No,2025-06-01,val
CUST-03224,No,2025-06-01,train
CUST-03225,No,2025-06-01,train
CUST-03226,No,2025-06-01,val
CUST-03227,No,2025-06-01,train
CUST-03228,No,2025-06-01,train
CUST-03229,Yes,2025-06-01,train
CUST-03230,No,2025-06-01,train
CUST-03231,No,2025-06-01,train
CUST-03232,No,2025-06-01,train
CUST-03233,No,2025-06-01,train
CUST-03234,No,2025-06-01,train
CUST-03235,No,2025-06-01,train
CUST-03236,No,2025-06-01,train
CUST-03237,No,2025-06-01,test
CUST-03238,No,2025-06-01,train
CUST-03239,No,2025-06-01,train
CUST-03240,No,2025-06-01,train
CUST-03241,No,2025-06-01,test
CUST-03242,No,2025-06-01,train
CUST-03243,No,2025-06-01,test
CUST-03244,No,2025-06-01,train
CUST-03245,No,2025-06-01,train
CUST-03246,Yes,2025-06-01,train
CUST-03247,Yes,2025-06-01,train
CUST-03248,Yes,2025-06-01,val
CUST-03249,No,2025-06-01,test
CUST-03250,No,2025-06-01,train
CUST-03251,No,2025-06-01,test
CUST-03252,Yes,2025-06-01,train
CUST-03253,Yes,2025-06-01,train
CUST-03254,No,2025-06-01,train
CUST-03255,Yes,2025-06-01,train
CUST-03256,Yes,2025-06-01,val
CUST-03257,No,2025-06-01,train
CUST-03258,No,2025-06-01,train
CUST-03259,No,2025-06-01,train
CUST-03260,No,2025-06-01,train
CUST-03261,No,2025-06-01,train
CUST-03262,No,2025-06-01,train
CUST-03263,Yes,2025-06-01,train
CUST-03264,No,2025-06-01,train
CUST-03265,No,2025-06-01,train
CUST-03266,No,2025-06-01,train
CUST-03267,No,2025-06-01,train
CUST-03268,No,2025-06-01,val
CUST-03269,No,2025-06-01,test
CUST-03270,Yes,2025-06-01,train
CUST-03271,No,2025-06-01,test
CUST-03272,Yes,2025-06-01,train
CUST-03273,No,2025-06-01,train
CUST-03274,Yes,2025-06-01,val
CUST-03275,No,2025-06-01,val
CUST-03276,No,2025-06-01,val
CUST-03277,Yes,2025-06-01,train
CUST-03278,No,2025-06-01,train
CUST-03279,No,2025-06-01,train
CUST-03280,No,2025-06-01,train
CUST-03281,No,2025-06-01,train
CUST-03282,Yes,2025-06-01,train
CUST-03283,Yes,2025-06-01,train
CUST-03284,No,2025-06-01,train
CUST-03285,No,2025-06-01,train
CUST-03286,No,2025-06-01,train
CUST-03287,Yes,2025-06-01,train
CUST-03288,No,2025-06-01,train
CUST-03289,No,2025-06-01,train
CUST-03290,No,2025-06-01,train
CUST-03291,No,2025-06-01,train
CUST-03292,No,2025-06-01,val
CUST-03293,Yes,2025-06-01,train
CUST-03294,Yes,2025-06-01,train
CUST-03295,Yes,2025-06-01,train
CUST-03296,No,2025-06-01,test
CUST-03297,No,2025-06-01,val
CUST-03298,No,2025-06-01,train
CUST-03299,No,2025-06-01,train
CUST-03300,No,2025-06-01,train
CUST-03301,No,2025-06-01,test
CUST-03302,Yes,2025-06-01,train
CUST-03303,Yes,2025-06-01,train
CUST-03304,No,2025-06-01,test
CUST-03305,No,2025-06-01,val
CUST-03306,No,2025-06-01,train
CUST-03307,Yes,2025-06-01,train
CUST-03308,No,2025-06-01,train
CUST-03309,No,2025-06-01,train
CUST-03310,Yes,2025-06-01,train
CUST-03311,Yes,2025-06-01,test
CUST-03312,Yes,2025-06-01,test
CUST-03313,No,2025-06-01,train
CUST-03314,Yes,2025-06-01,train
CUST-03315,No,2025-06-01,train
CUST-03316,Yes,2025-06-01,train
CUST-03317,No,2025-06-01,val
CUST-03318,Yes,2025-06-01,train
CUST-03319,No,2025-06-01,train
CUST-03320,Yes,2025-06-01,train
CUST-03321,Yes,2025-06-01,train
CUST-03322,Yes,2025-06-01,train
CUST-03323,Yes,2025-06-01,val
CUST-03324,No,2025-06-01,val
CUST-03325,Yes,2025-06-01,train
CUST-03326,Yes,2025-06-01,val
CUST-03327,No,2025-06-01,train
CUST-03328,Yes,2025-06-01,val
CUST-03329,No,2025-06-01,train
CUST-03330,No,2025-06-01,train
CUST-03331,Yes,2025-06-01,test
CUST-03332,No,2025-06-01,train
CUST-03333,No,2025-06-01,train
CUST-03334,No,2025-06-01,train
CUST-03335,No,2025-06-01,train
CUST-03336,No,2025-06-01,train
CUST-03337,No,2025-06-01,train
CUST-03338,Yes,2025-06-01,test
CUST-03339,Yes,2025-06-01,train
CUST-03340,No,2025-06-01,train
CUST-03341,No,2025-06-01,train
CUST-03342,No,2025-06-01,val
CUST-03343,No,2025-06-01,train
CUST-03344,No,2025-06-01,train
CUST-03345,Yes,2025-06-01,train
CUST-03346,Yes,2025-06-01,train
CUST-03347,No,2025-06-01,val
CUST-03348,Yes,2025-06-01,train
CUST-03349,Yes,2025-06-01,val
CUST-03350,Yes,2025-06-01,train
CUST-03351,No,2025-06-01,train
CUST-03352,No,2025-06-01,train
CUST-03353,No,2025-06-01,train
CUST-03354,Yes,2025-06-01,train
CUST-03355,No,2025-06-01,train
CUST-03356,No,2025-06-01,train
CUST-03357,No,2025-06-01,train
CUST-03358,No,2025-06-01,train
CUST-03359,Yes,2025-06-01,train
CUST-03360,No,2025-06-01,train
CUST-03361,No,2025-06-01,train
CUST-03362,No,2025-06-01,train
CUST-03363,No,2025-06-01,train
CUST-03364,No,2025-06-01,train
CUST-03365,Yes,2025-06-01,train
CUST-03366,Yes,2025-06-01,train
CUST-03367,No,2025-06-01,train
CUST-03368,No,2025-06-01,train
CUST-03369,No,2025-06-01,train
CUST-03370,Yes,2025-06-01,train
CUST-03371,No,2025-06-01,test
CUST-03372,No,2025-06-01,train
CUST-03373,Yes,2025-06-01,test
CUST-03374,No,2025-06-01,train
CUST-03375,No,2025-06-01,train
CUST-03376,No,2025-06-01,train
CUST-03377,No,2025-06-01,train
CUST-03378,No,2025-06-01,test
CUST-03379,Yes,2025-06-01,train
CUST-03380,No,2025-06-01,test
CUST-03381,No,2025-06-01,train
CUST-03382,No,2025-06-01,test
CUST-03383,No,2025-06-01,test
CUST-03384,No,2025-06-01,train
CUST-03385,No,2025-06-01,train
CUST-03386,No,2025-06-01,train
CUST-03387,No,2025-06-01,train
CUST-03388,Yes,2025-06-01,test
CUST-03389,No,2025-06-01,train
CUST-03390,No,2025-06-01,train
CUST-03391,No,2025-06-01,train
CUST-03392,No,2025-06-01,train
CUST-03393,Yes,2025-06-01,test
CUST-03394,Yes,2025-06-01,train
CUST-03395,No,2025-06-01,val
CUST-03396,No,2025-06-01,test
CUST-03397,Yes,2025-06-01,train
CUST-03398,No,2025-06-01,train
CUST-03399,No,2025-06-01,train
CUST-03400,Yes,2025-06-01,train
CUST-03401,No,2025-06-01,train
CUST-03402,No,2025-06-01,val
CUST-03403,No,2025-06-01,train
CUST-03404,Yes,2025-06-01,test
CUST-03405,No,2025-06-01,test
CUST-03406,No,2025-06-01,val
CUST-03407,No,2025-06-01,train
CUST-03408,Yes,2025-06-01,train
CUST-03409,No,2025-06-01,train
CUST-03410,No,2025-06-01,train
CUST-03411,Yes,2025-06-01,train
CUST-03412,No,2025-06-01,train
CUST-03413,No,2025-06-01,train
CUST-03414,Yes,2025-06-01,train
CUST-03415,No,2025-06-01,train
CUST-03416,Yes,2025-06-01,train
CUST-03417,Yes,2025-06-01,train
CUST-03418,Yes,2025-06-01,val
CUST-03419,Yes,2025-06-01,train
CUST-03420,No,2025-06-01,test
CUST-03421,No,2025-06-01,test
CUST-03422,Yes,2025-06-01,train
CUST-03423,Yes,2025-06-01,train
CUST-03424,No,2025-06-01,train
CUST-03425,No,2025-06-01,train
CUST-03426,Yes,2025-06-01,train
CUST-03427,Yes,2025-06-01,train
CUST-03428,No,2025-06-01,test
CUST-03429,Yes,2025-06-01,test
CUST-03430,No,2025-06-01,val
CUST-03431,No,2025-06-01,train
CUST-03432,No,2025-06-01,train
CUST-03433,No,2025-06-01,test
CUST-03434,No,2025-06-01,train
CUST-03435,No,2025-06-01,train
CUST-03436,No,2025-06-01,train
CUST-03437,No,2025-06-01,train
CUST-03438,No,2025-06-01,train
CUST-03439,No,2025-06-01,train
CUST-03440,No,2025-06-01,train
CUST-03441,No,2025-06-01,train
CUST-03442,Yes,2025-06-01,train
CUST-03443,No,2025-06-01,train
CUST-03444,Yes,2025-06-01,train
CUST-03445,Yes,2025-06-01,test
CUST-03446,No,2025-06-01,train
CUST-03447,No,2025-06-01,train
CUST-03448,No,2025-06-01,val
CUST-03449,No,2025-06-01,train
CUST-03450,Yes,2025-06-01,val
CUST-03451,No,2025-06-01,train
CUST-03452,Yes,2025-06-01,train
CUST-03453,Yes,2025-06-01,train
CUST-03454,No,2025-06-01,train
CUST-03455,No,2025-06-01,test
CUST-03456,No,2025-06-01,val
CUST-03457,No,2025-06-01,test
CUST-03458,No,2025-06-01,test
CUST-03459,No,2025-06-01,train
CUST-03460,No,2025-06-01,val
CUST-03461,No,2025-06-01,train
CUST-03462,No,2025-06-01,val
CUST-03463,Yes,2025-06-01,train
CUST-03464,Yes,2025-06-01,train
CUST-03465,Yes,2025-06-01,val
CUST-03466,No,2025-06-01,val
CUST-03467,Yes,2025-06-01,train
CUST-03468,No,2025-06-01,train
CUST-03469,No,2025-06-01,train
CUST-03470,Yes,2025-06-01,test
CUST-03471,No,2025-06-01,train
CUST-03472,Yes,2025-06-01,train
CUST-03473,No,2025-06-01,train
CUST-03474,Yes,2025-06-01,train
CUST-03475,Yes,2025-06-01,train
CUST-03476,No,2025-06-01,train
CUST-03477,Yes,2025-06-01,val
CUST-03478,No,2025-06-01,test
CUST-03479,No,2025-06-01,test
CUST-03480,No,2025-06-01,train
CUST-03481,No,2025-06-01,train
CUST-03482,No,2025-06-01,val
CUST-03483,Yes,2025-06-01,val
CUST-03484,No,2025-06-01,train
CUST-03485,No,2025-06-01,train
CUST-03486,No,2025-06-01,val
CUST-03487,No,2025-06-01,train
CUST-03488,No,2025-06-01,val
CUST-03489,Yes,2025-06-01,train
CUST-03490,No,2025-06-01,train
CUST-03491,Yes,2025-06-01,train
CUST-03492,No,2025-06-01,train
CUST-03493,Yes,2025-06-01,test
CUST-03494,Yes,2025-06-01,train
CUST-03495,Yes,2025-06-01,train
CUST-03496,Yes,2025-06-01,val
CUST-03497,No,2025-06-01,val
CUST-03498,No,2025-06-01,val
